"date","spend","revenue","visits","impressions","clicks","conversions","pageviews","unique_visitors","upo","campaign_category","ad_group","ad_product","last_touch_channel","size","color","device","subchannel","video_spend","video_impressions","link_clicks","engagements","video_views","video_completions","year","month","day","content","spend_per_view","view_rate","video_completion_rate","link_click_rate","roi","roas"
"2021-12-27 00:00:00",1106.19,3132.07,2004.0,0.0,135.0,183.0,4948.0,1878.0,1.9,"general","pants","workwear pants","video","xl","green","tablet","video",1.0,1.0,10.0,727.0,1.0,1396.0,2021.0,12.0,27.0,"prospecting",1.0,1.0,1396.0,10.0,2025.88,2.831403285149929
"2021-12-28 00:00:00",915.33,2748.97,2042.0,41770.0,611.0,40.0,4956.0,2004.0,1.3,"general","pants","denim jeans","video","s","green","mobile","video",1.0,9520.0,477.0,1.0,1.0,1295.0,2021.0,12.0,28.0,"branding",1.0,1.050420168067227E-4,1295.0,477.0,1833.6399999999999,3.0032556564299213
"2021-12-28 00:00:00",1.0,2.94,2632.0,119467.0,1.0,467.0,8525.0,2196.0,1.9,"general","footwear","women's boots","video","xxl","blue","tablet","video",196.33,21356.0,1.0,1.0,1.0,48.0,2021.0,12.0,28.0,"prospecting",196.33,4.682524817381532E-5,48.0,1.0,1.94,2.94
"2021-12-29 00:00:00",1.0,1.74,1786.0,12514.0,410.0,0.0,3632.0,1554.0,1.7,"general","footwear","women's boots","video","s","green","desktop","video",1.0,1.0,1.0,916.0,1.0,186.0,2021.0,12.0,29.0,"prospecting",1.0,1.0,186.0,1.0,0.74,1.74
"2021-12-29 00:00:00",1.0,2.97,2547.0,34756.0,1324.0,156.0,12642.0,2043.0,2.3,"general","hats","beanie hat","video","l","black","desktop","video",1.0,1.0,1.0,309.0,518.0,723.0,2021.0,12.0,29.0,"prospecting",0.0019305019305019305,518.0,1.3957528957528957,0.0019305019305019305,1.9700000000000002,2.97
"2021-12-30 00:00:00",1.0,1.98,2097.0,14139.0,693.0,333.0,4433.0,1712.0,1.0,"general","pants","denim jeans","video","s","blue","desktop","video",1.0,21716.0,1.0,570.0,651.0,1355.0,2021.0,12.0,30.0,"branding",0.0015360983102918587,0.029977896481856694,2.0814132104454686,0.0015360983102918587,0.98,1.98
"2021-12-30 00:00:00",1.0,1.76,2758.0,0.0,1586.0,0.0,5736.0,2315.0,1.5,"general","outerwear","hooded sweatshirt","video","xxl","blue","tablet","video",1.0,18168.0,1.0,943.0,1.0,298.0,2021.0,12.0,30.0,"branding",1.0,5.504183179216204E-5,298.0,1.0,0.76,1.76
"2021-12-31 00:00:00",1.0,2.03,3331.0,0.0,797.0,190.0,10698.0,2932.0,2.9,"general","outerwear","hooded sweatshirt","video","l","black","tablet","video",1.0,89422.0,893.0,918.0,1.0,1.0,2021.0,12.0,31.0,"branding",1.0,1.1182930375075484E-5,1.0,893.0,1.0299999999999998,2.03
"2021-12-31 00:00:00",274.77,412.63,2510.0,0.0,1.0,0.0,14025.0,2287.0,2.4,"general","outerwear","hooded sweatshirt","video","xl","white","mobile","video",1.0,17877.0,1.0,489.0,989.0,545.0,2021.0,12.0,31.0,"prospecting",0.0010111223458038423,0.05532248140068244,0.5510616784630941,0.0010111223458038423,137.86,1.5017287185646178
"2021-12-31 00:00:00",1.0,1.94,2675.0,0.0,342.0,260.0,7859.0,2327.0,2.7,"general","pants","workwear pants","video","xxl","white","desktop","video",1.0,1.0,1.0,207.0,725.0,906.0,2021.0,12.0,31.0,"prospecting",0.001379310344827586,725.0,1.2496551724137932,0.001379310344827586,0.94,1.94
"2022-01-01 00:00:00",1.0,3.41,2076.0,35177.0,404.0,0.0,5624.0,2021.0,1.8,"general","pants","denim jeans","video","l","black","desktop","video",803.82,1.0,184.0,1.0,699.0,937.0,2022.0,1.0,1.0,"branding",1.1499570815450644,699.0,1.340486409155937,0.2632331902718169,2.41,3.41
"2022-01-01 00:00:00",1.0,1.55,1727.0,56445.0,542.0,0.0,4927.0,1472.0,1.7,"general","outerwear","hooded sweatshirt","video","m","yellow","mobile","video",1.0,50941.0,1.0,1.0,101.0,1.0,2022.0,1.0,1.0,"prospecting",0.009900990099009901,0.001982685852260458,0.009900990099009901,0.009900990099009901,0.55,1.55
"2022-01-02 00:00:00",1.0,3.03,1986.0,0.0,1.0,0.0,8968.0,1905.0,2.5,"general","hats","beanie hat","video","xl","white","desktop","video",1.0,4071.0,1.0,1.0,1.0,1.0,2022.0,1.0,2.0,"prospecting",1.0,2.4563989191844754E-4,1.0,1.0,2.03,3.03
"2022-01-02 00:00:00",1.0,2.17,703.0,36351.0,1.0,41.0,1630.0,655.0,2.8,"general","outerwear","hooded sweatshirt","video","xxl","red","tablet","video",600.27,62915.0,1.0,1.0,1.0,857.0,2022.0,1.0,2.0,"branding",600.27,1.5894460780418023E-5,857.0,1.0,1.17,2.17
"2022-01-02 00:00:00",1067.24,3094.67,1824.0,72955.0,391.0,0.0,7416.0,1819.0,1.3,"general","hats","beanie hat","video","l","red","mobile","video",1226.28,1.0,1021.0,1.0,511.0,1.0,2022.0,1.0,2.0,"branding",2.399765166340509,511.0,0.0019569471624266144,1.9980430528375734,2027.43,2.899694539185188
"2022-01-02 00:00:00",191.85,480.84,1195.0,0.0,1209.0,108.0,4475.0,1072.0,1.0,"general","footwear","women's boots","video","xxl","red","desktop","video",462.74,1.0,1.0,718.0,997.0,389.0,2022.0,1.0,2.0,"branding",0.46413239719157473,997.0,0.3901705115346038,0.0010030090270812437,288.99,2.506333072713057
"2022-01-02 00:00:00",1.0,2.87,1109.0,97253.0,1.0,0.0,3314.0,912.0,2.5,"general","hats","beanie hat","video","l","yellow","mobile","video",761.59,1.0,1.0,683.0,459.0,780.0,2022.0,1.0,2.0,"branding",1.6592374727668846,459.0,1.6993464052287581,0.002178649237472767,1.87,2.87
"2022-01-03 00:00:00",1.0,1.73,1646.0,22364.0,893.0,0.0,8819.0,1407.0,1.9,"general","hats","beanie hat","video","m","red","desktop","video",495.02,1.0,597.0,948.0,807.0,1.0,2022.0,1.0,3.0,"branding",0.6134076827757124,807.0,0.0012391573729863693,0.7397769516728625,0.73,1.73
"2022-01-03 00:00:00",1.0,2.02,1732.0,30033.0,245.0,13.0,5093.0,1709.0,1.0,"general","hats","beanie hat","video","l","blue","mobile","video",835.66,74582.0,24.0,1004.0,1.0,286.0,2022.0,1.0,3.0,"branding",835.66,1.340806092622885E-5,286.0,24.0,1.02,2.02
"2022-01-04 00:00:00",279.34,488.96,1373.0,37924.0,1.0,0.0,5657.0,1351.0,2.8,"general","outerwear","hooded sweatshirt","video","m","green","tablet","video",1.0,1.0,1.0,1.0,422.0,1.0,2022.0,1.0,4.0,"branding",0.002369668246445498,422.0,0.002369668246445498,0.002369668246445498,209.62,1.7504116846853297
"2022-01-04 00:00:00",932.26,2134.66,2577.0,150391.0,965.0,450.0,13651.0,2082.0,2.5,"general","pants","denim jeans","video","l","white","tablet","video",1937.75,9097.0,1.0,1.0,752.0,1128.0,2022.0,1.0,4.0,"prospecting",2.5767952127659575,0.08266461470814554,1.5,0.0013297872340425532,1202.3999999999999,2.2897689485765773
"2022-01-04 00:00:00",51.98,128.99,912.0,18893.0,1.0,0.0,2231.0,851.0,2.0,"general","pants","workwear pants","video","l","red","mobile","video",594.05,10398.0,1206.0,157.0,1.0,1181.0,2022.0,1.0,4.0,"branding",594.05,9.617234083477592E-5,1181.0,1206.0,77.01000000000002,2.4815313582146983
"2022-01-04 00:00:00",742.93,1273.77,851.0,0.0,837.0,0.0,4004.0,834.0,1.6,"general","outerwear","hooded sweatshirt","video","s","yellow","tablet","video",1.0,1.0,1.0,494.0,1.0,1109.0,2022.0,1.0,4.0,"prospecting",1.0,1.0,1109.0,1.0,530.84,1.7145222295505633
"2022-01-04 00:00:00",1.0,3.29,2835.0,43639.0,282.0,0.0,16391.0,2679.0,1.4,"general","outerwear","men's jacket","video","s","blue","tablet","video",1.0,57897.0,1.0,1.0,1261.0,1.0,2022.0,1.0,4.0,"prospecting",7.930214115781126E-4,0.02178005768865399,7.930214115781126E-4,7.930214115781126E-4,2.29,3.29
"2022-01-05 00:00:00",1322.0,4491.41,3415.0,17210.0,687.0,0.0,18052.0,3118.0,2.8,"general","pants","denim jeans","video","s","black","desktop","video",1.0,2620.0,101.0,1.0,1.0,93.0,2022.0,1.0,5.0,"prospecting",1.0,3.816793893129771E-4,93.0,101.0,3169.41,3.397435703479576
"2022-01-06 00:00:00",1.0,2.61,2150.0,0.0,1.0,241.0,7495.0,2122.0,1.4,"general","outerwear","men's jacket","video","l","yellow","tablet","video",1135.13,66618.0,1.0,1.0,637.0,1532.0,2022.0,1.0,6.0,"prospecting",1.7819937205651493,0.009561980245579273,2.405023547880691,0.0015698587127158557,1.6099999999999999,2.61
"2022-01-06 00:00:00",1173.43,3647.67,2951.0,38948.0,1.0,0.0,16598.0,2418.0,2.9,"general","hats","beanie hat","video","m","white","desktop","video",644.08,1.0,1.0,1.0,574.0,194.0,2022.0,1.0,6.0,"prospecting",1.1220905923344948,574.0,0.33797909407665505,0.0017421602787456446,2474.24,3.1085535566672062
"2022-01-07 00:00:00",1793.07,3548.58,2628.0,28591.0,1.0,534.0,12080.0,2354.0,1.4,"general","outerwear","hooded sweatshirt","video","xl","green","tablet","video",1.0,57570.0,238.0,1.0,1.0,1452.0,2022.0,1.0,7.0,"branding",1.0,1.7370158068438423E-5,1452.0,238.0,1755.51,1.9790526861751074
"2022-01-07 00:00:00",582.04,1324.13,3384.0,12245.0,648.0,291.0,8690.0,3082.0,1.2,"general","pants","workwear pants","video","xxl","black","desktop","video",1.0,1.0,1.0,1.0,799.0,269.0,2022.0,1.0,7.0,"prospecting",0.0012515644555694619,799.0,0.33667083854818525,0.0012515644555694619,742.0900000000001,2.274981100955261
"2022-01-07 00:00:00",1.0,2.53,2096.0,104204.0,6.0,198.0,5540.0,2080.0,2.2,"general","outerwear","men's jacket","video","xl","black","tablet","video",1.0,1.0,1.0,1440.0,1.0,398.0,2022.0,1.0,7.0,"prospecting",1.0,1.0,398.0,1.0,1.5299999999999998,2.53
"2022-01-07 00:00:00",286.17,549.37,2348.0,0.0,609.0,0.0,9880.0,2017.0,1.8,"general","pants","denim jeans","video","s","black","mobile","video",1.0,1.0,862.0,1.0,1257.0,1.0,2022.0,1.0,7.0,"branding",7.955449482895784E-4,1257.0,7.955449482895784E-4,0.6857597454256166,263.2,1.919733025823811
"2022-01-08 00:00:00",1240.57,1927.45,3133.0,108385.0,1.0,6.0,15408.0,2924.0,2.6,"general","outerwear","hooded sweatshirt","video","xxl","blue","mobile","video",1495.67,1.0,64.0,1178.0,407.0,1.0,2022.0,1.0,8.0,"prospecting",3.674864864864865,407.0,0.002457002457002457,0.15724815724815724,686.8800000000001,1.5536809692318854
"2022-01-08 00:00:00",683.52,2000.1,1302.0,0.0,867.0,196.0,2755.0,1250.0,2.4,"general","pants","denim jeans","video","xxl","red","desktop","video",1.0,35469.0,685.0,1100.0,1.0,1080.0,2022.0,1.0,8.0,"prospecting",1.0,2.8193633877470467E-5,1080.0,685.0,1316.58,2.9261762640449436
"2022-01-08 00:00:00",90.61,180.42,3221.0,109660.0,1.0,0.0,17367.0,2870.0,1.5,"general","footwear","women's boots","video","m","red","desktop","video",1.0,1.0,456.0,701.0,138.0,322.0,2022.0,1.0,8.0,"branding",0.007246376811594203,138.0,2.3333333333333335,3.3043478260869565,89.80999999999999,1.9911709524335062
"2022-01-09 00:00:00",502.87,1035.73,721.0,39520.0,1.0,255.0,3410.0,669.0,1.9,"general","outerwear","men's jacket","video","l","red","tablet","video",1.0,66521.0,728.0,1.0,625.0,217.0,2022.0,1.0,9.0,"prospecting",0.0016,0.009395529231370544,0.3472,1.1648,532.86,2.059637679718416
"2022-01-09 00:00:00",1.0,1.55,1308.0,0.0,1.0,0.0,7374.0,1202.0,2.9,"general","outerwear","men's jacket","video","m","red","mobile","video",1.0,1.0,79.0,798.0,1.0,1.0,2022.0,1.0,9.0,"prospecting",1.0,1.0,1.0,79.0,0.55,1.55
"2022-01-09 00:00:00",1.0,2.18,3043.0,30374.0,292.0,5.0,15856.0,2831.0,2.3,"general","outerwear","hooded sweatshirt","video","m","white","desktop","video",1059.69,32952.0,197.0,1.0,1.0,1.0,2022.0,1.0,9.0,"branding",1059.69,3.0347171643602817E-5,1.0,197.0,1.1800000000000002,2.18
"2022-01-09 00:00:00",569.46,1256.04,2191.0,97018.0,1.0,0.0,6443.0,1893.0,2.0,"general","pants","workwear pants","video","m","white","desktop","video",398.66,1.0,1.0,1.0,265.0,18.0,2022.0,1.0,9.0,"branding",1.5043773584905662,265.0,0.06792452830188679,0.0037735849056603774,686.5799999999999,2.205668528079233
"2022-01-09 00:00:00",483.51,855.31,1273.0,0.0,697.0,0.0,5099.0,1199.0,2.2,"general","footwear","women's boots","video","l","black","desktop","video",268.3,1.0,1.0,797.0,704.0,1229.0,2022.0,1.0,9.0,"branding",0.38110795454545454,704.0,1.7457386363636365,0.0014204545454545455,371.79999999999995,1.7689603110587164
"2022-01-10 00:00:00",1.0,1.63,1692.0,40359.0,598.0,52.0,8698.0,1357.0,3.0,"general","pants","denim jeans","video","m","yellow","tablet","video",208.38,32845.0,867.0,1.0,1.0,163.0,2022.0,1.0,10.0,"branding",208.38,3.0446034404018876E-5,163.0,867.0,0.6299999999999999,1.63
"2022-01-11 00:00:00",1.0,3.24,2389.0,22678.0,1.0,228.0,11017.0,2111.0,1.3,"general","footwear","women's boots","video","s","white","tablet","video",459.47,69644.0,806.0,405.0,477.0,1127.0,2022.0,1.0,11.0,"prospecting",0.9632494758909854,0.006849118373442077,2.3626834381551363,1.689727463312369,2.24,3.24
"2022-01-12 00:00:00",25.4,41.39,3185.0,0.0,470.0,0.0,9493.0,2893.0,2.5,"general","outerwear","hooded sweatshirt","video","l","yellow","desktop","video",1.0,1.0,1.0,1.0,1.0,773.0,2022.0,1.0,12.0,"prospecting",1.0,1.0,773.0,1.0,15.990000000000002,1.6295275590551181
"2022-01-12 00:00:00",1.0,3.17,2801.0,33154.0,581.0,0.0,10989.0,2448.0,1.3,"general","footwear","women's boots","video","xxl","yellow","desktop","video",1.0,47113.0,1568.0,886.0,485.0,494.0,2022.0,1.0,12.0,"branding",0.002061855670103093,0.010294398573642095,1.0185567010309278,3.2329896907216495,2.17,3.17
"2022-01-13 00:00:00",479.54,749.6,926.0,2534.0,783.0,187.0,2789.0,795.0,2.7,"general","outerwear","men's jacket","video","xxl","blue","desktop","video",337.37,517.0,1.0,662.0,794.0,264.0,2022.0,1.0,13.0,"branding",0.4248992443324937,1.5357833655705997,0.33249370277078083,0.0012594458438287153,270.06,1.563164699503691
"2022-01-14 00:00:00",1.0,2.13,1289.0,0.0,414.0,268.0,7446.0,1033.0,1.8,"general","footwear","women's boots","video","m","blue","desktop","video",2641.25,1.0,1.0,153.0,1.0,1266.0,2022.0,1.0,14.0,"prospecting",2641.25,1.0,1266.0,1.0,1.13,2.13
"2022-01-16 00:00:00",971.71,1459.65,965.0,81414.0,766.0,155.0,1992.0,943.0,2.3,"general","hats","beanie hat","video","m","yellow","tablet","video",1518.02,32102.0,1.0,93.0,1602.0,899.0,2022.0,1.0,16.0,"prospecting",0.9475780274656679,0.04990343280792474,0.5611735330836455,6.242197253433209E-4,487.94000000000005,1.5021457019069475
"2022-01-16 00:00:00",1.0,2.47,3056.0,0.0,111.0,149.0,9212.0,2829.0,2.6,"general","pants","workwear pants","video","xxl","yellow","mobile","video",1165.09,54477.0,275.0,1.0,1.0,1224.0,2022.0,1.0,16.0,"prospecting",1165.09,1.8356370578409235E-5,1224.0,275.0,1.4700000000000002,2.47
"2022-01-18 00:00:00",1.0,3.4,1901.0,86330.0,41.0,0.0,8443.0,1732.0,1.3,"general","outerwear","men's jacket","video","l","white","tablet","video",223.25,1.0,412.0,1.0,1.0,1692.0,2022.0,1.0,18.0,"branding",223.25,1.0,1692.0,412.0,2.4,3.4
"2022-01-19 00:00:00",1.0,2.23,1975.0,0.0,389.0,0.0,5079.0,1890.0,2.3,"general","pants","workwear pants","video","s","yellow","desktop","video",1.0,53787.0,277.0,1.0,712.0,679.0,2022.0,1.0,19.0,"prospecting",0.0014044943820224719,0.013237399371595368,0.9536516853932584,0.3890449438202247,1.23,2.23
"2022-01-19 00:00:00",1.0,3.14,2670.0,0.0,459.0,0.0,7390.0,2285.0,1.8,"general","footwear","women's boots","video","l","blue","tablet","video",70.39,7805.0,366.0,980.0,78.0,989.0,2022.0,1.0,19.0,"prospecting",0.9024358974358975,0.009993593850096093,12.679487179487179,4.6923076923076925,2.14,3.14
"2022-01-19 00:00:00",1.0,1.9,1101.0,48265.0,1.0,132.0,2659.0,1056.0,2.2,"general","pants","workwear pants","video","l","green","desktop","video",267.17,92352.0,1.0,15.0,915.0,1.0,2022.0,1.0,19.0,"prospecting",0.2919890710382514,0.009907744282744282,0.001092896174863388,0.001092896174863388,0.8999999999999999,1.9
"2022-01-20 00:00:00",1312.7,2936.01,2303.0,0.0,861.0,0.0,12512.0,1886.0,3.0,"general","pants","workwear pants","video","s","blue","tablet","video",186.51,1.0,1.0,1267.0,1.0,470.0,2022.0,1.0,20.0,"branding",186.51,1.0,470.0,1.0,1623.3100000000002,2.236619181838958
"2022-01-20 00:00:00",724.43,1224.62,1406.0,21204.0,1.0,0.0,7580.0,1288.0,2.6,"general","pants","workwear pants","video","l","black","desktop","video",91.58,75411.0,1.0,1.0,1.0,1626.0,2022.0,1.0,20.0,"branding",91.58,1.3260664889737572E-5,1626.0,1.0,500.18999999999994,1.6904600858606076
"2022-01-20 00:00:00",648.71,1857.03,1111.0,50610.0,732.0,0.0,6654.0,898.0,1.4,"general","outerwear","men's jacket","video","l","black","mobile","video",727.53,38202.0,266.0,681.0,181.0,860.0,2022.0,1.0,20.0,"branding",4.019502762430939,0.004737971833935396,4.751381215469613,1.4696132596685083,1208.32,2.8626504909743953
"2022-01-21 00:00:00",571.02,873.34,2534.0,0.0,1.0,134.0,9659.0,2073.0,1.3,"general","hats","beanie hat","video","xxl","red","mobile","video",343.02,34264.0,879.0,1.0,1.0,1013.0,2022.0,1.0,21.0,"prospecting",343.02,2.9185150595377073E-5,1013.0,879.0,302.32000000000005,1.5294385485622222
"2022-01-21 00:00:00",1029.38,2267.84,2331.0,0.0,1.0,52.0,8779.0,2222.0,3.0,"general","outerwear","hooded sweatshirt","video","s","black","mobile","video",1.0,47889.0,1.0,951.0,301.0,711.0,2022.0,1.0,21.0,"prospecting",0.0033222591362126247,0.0062853682474054585,2.362126245847176,0.0033222591362126247,1238.46,2.2031125531873554
"2022-01-22 00:00:00",1014.17,2061.19,2617.0,0.0,1.0,310.0,15348.0,2355.0,1.7,"general","outerwear","hooded sweatshirt","video","xxl","red","desktop","video",475.2,5598.0,263.0,1921.0,1.0,1538.0,2022.0,1.0,22.0,"branding",475.2,1.786352268667381E-4,1538.0,263.0,1047.02,2.0323910192571266
"2022-01-23 00:00:00",418.19,816.41,1846.0,0.0,1304.0,0.0,9131.0,1527.0,2.6,"general","pants","denim jeans","video","xxl","blue","tablet","video",372.72,3013.0,1.0,442.0,1.0,835.0,2022.0,1.0,23.0,"branding",372.72,3.3189512114171923E-4,835.0,1.0,398.21999999999997,1.9522465864798297
"2022-01-23 00:00:00",1.0,3.12,1551.0,44510.0,746.0,0.0,9234.0,1312.0,2.0,"general","hats","beanie hat","video","m","black","tablet","video",1434.28,39737.0,1.0,816.0,657.0,588.0,2022.0,1.0,23.0,"prospecting",2.1830745814307457,0.016533709137579587,0.8949771689497716,0.0015220700152207,2.12,3.12
"2022-01-23 00:00:00",1.0,3.35,768.0,82688.0,1.0,426.0,4297.0,748.0,1.1,"general","pants","denim jeans","video","m","yellow","mobile","video",1.0,41491.0,1.0,246.0,1.0,1872.0,2022.0,1.0,23.0,"branding",1.0,2.4101612397869416E-5,1872.0,1.0,2.35,3.35
"2022-01-24 00:00:00",1.0,1.91,2529.0,115899.0,1.0,0.0,5562.0,2398.0,1.8,"general","pants","denim jeans","video","xl","green","mobile","video",617.82,42801.0,1.0,1.0,284.0,2073.0,2022.0,1.0,24.0,"prospecting",2.175422535211268,0.006635358986939558,7.299295774647887,0.0035211267605633804,0.9099999999999999,1.91
"2022-01-24 00:00:00",1.0,2.22,2180.0,22649.0,1.0,0.0,10729.0,1949.0,1.1,"general","pants","workwear pants","video","l","blue","tablet","video",1.0,4702.0,1.0,1.0,533.0,1.0,2022.0,1.0,24.0,"prospecting",0.001876172607879925,0.11335601871544024,0.001876172607879925,0.001876172607879925,1.2200000000000002,2.22
"2022-01-24 00:00:00",496.75,1484.81,981.0,0.0,1.0,54.0,5477.0,791.0,2.5,"general","outerwear","men's jacket","video","s","green","mobile","video",1.0,1.0,725.0,1782.0,60.0,1.0,2022.0,1.0,24.0,"branding",0.016666666666666666,60.0,0.016666666666666666,12.083333333333334,988.06,2.9890488173125314
"2022-01-24 00:00:00",1.0,3.08,1569.0,0.0,500.0,0.0,9207.0,1286.0,2.5,"general","outerwear","men's jacket","video","xl","yellow","desktop","video",1027.41,52986.0,1.0,1.0,1.0,82.0,2022.0,1.0,24.0,"branding",1027.41,1.8872909825236856E-5,82.0,1.0,2.08,3.08
"2022-01-24 00:00:00",1.0,1.86,2464.0,0.0,1.0,325.0,6053.0,2170.0,2.6,"general","hats","beanie hat","video","s","yellow","desktop","video",457.58,2570.0,1046.0,1.0,1.0,490.0,2022.0,1.0,24.0,"prospecting",457.58,3.891050583657588E-4,490.0,1046.0,0.8600000000000001,1.86
"2022-01-24 00:00:00",213.81,348.1,3113.0,23165.0,1.0,0.0,6462.0,2802.0,2.4,"general","footwear","women's boots","video","m","red","mobile","video",205.5,26546.0,1.0,295.0,1.0,6.0,2022.0,1.0,24.0,"prospecting",205.5,3.7670458826188506E-5,6.0,1.0,134.29000000000002,1.628081006501099
"2022-01-25 00:00:00",1.0,2.69,870.0,0.0,348.0,0.0,2493.0,777.0,2.6,"general","footwear","women's boots","video","l","white","tablet","video",1.0,4186.0,593.0,1.0,1.0,1154.0,2022.0,1.0,25.0,"prospecting",1.0,2.3889154323936931E-4,1154.0,593.0,1.69,2.69
"2022-01-25 00:00:00",1.0,2.86,2463.0,0.0,1.0,499.0,9133.0,2412.0,2.8,"general","pants","denim jeans","video","xl","black","tablet","video",1.0,118902.0,1.0,1.0,1.0,258.0,2022.0,1.0,25.0,"branding",1.0,8.410287463625507E-6,258.0,1.0,1.8599999999999999,2.86
"2022-01-27 00:00:00",1703.11,3352.19,892.0,20825.0,534.0,0.0,2168.0,764.0,2.5,"general","hats","beanie hat","video","s","yellow","mobile","video",1204.35,1.0,1359.0,1.0,1.0,1318.0,2022.0,1.0,27.0,"prospecting",1204.35,1.0,1318.0,1359.0,1649.0800000000002,1.9682756838959317
"2022-01-28 00:00:00",1.0,1.95,2825.0,0.0,1.0,6.0,8386.0,2761.0,1.4,"general","footwear","women's boots","video","m","red","mobile","video",1159.66,107952.0,547.0,739.0,177.0,1307.0,2022.0,1.0,28.0,"branding",6.551751412429379,0.0016396176078257003,7.3841807909604515,3.0903954802259888,0.95,1.95
"2022-01-28 00:00:00",1.0,3.04,1209.0,0.0,561.0,0.0,5526.0,1186.0,2.7,"general","outerwear","hooded sweatshirt","video","l","red","mobile","video",972.23,1.0,156.0,31.0,1.0,1.0,2022.0,1.0,28.0,"prospecting",972.23,1.0,1.0,156.0,2.04,3.04
"2022-01-28 00:00:00",1.0,3.45,3102.0,0.0,1147.0,0.0,7200.0,2610.0,2.8,"general","pants","denim jeans","video","m","yellow","mobile","video",231.79,1.0,1.0,1.0,469.0,1526.0,2022.0,1.0,28.0,"prospecting",0.49422174840085287,469.0,3.253731343283582,0.0021321961620469083,2.45,3.45
"2022-01-30 00:00:00",1.0,3.29,2063.0,0.0,1.0,0.0,11720.0,1923.0,1.9,"general","outerwear","hooded sweatshirt","video","xxl","yellow","tablet","video",242.53,37585.0,1.0,1.0,1.0,388.0,2022.0,1.0,30.0,"prospecting",242.53,2.6606358919781827E-5,388.0,1.0,2.29,3.29
"2022-01-30 00:00:00",1.0,1.76,2137.0,0.0,833.0,0.0,12327.0,2039.0,1.8,"general","pants","workwear pants","video","xl","green","desktop","video",1.0,1.0,1.0,1321.0,1.0,455.0,2022.0,1.0,30.0,"branding",1.0,1.0,455.0,1.0,0.76,1.76
"2022-01-30 00:00:00",1.0,1.62,1508.0,0.0,1.0,0.0,8374.0,1224.0,2.0,"general","footwear","women's boots","video","xxl","blue","tablet","video",1.0,66624.0,1625.0,510.0,1.0,284.0,2022.0,1.0,30.0,"prospecting",1.0,1.5009606147934678E-5,284.0,1625.0,0.6200000000000001,1.62
"2022-01-30 00:00:00",1.0,2.27,2915.0,0.0,483.0,0.0,15356.0,2806.0,2.7,"general","footwear","women's boots","video","m","blue","mobile","video",1.0,12956.0,167.0,290.0,1.0,710.0,2022.0,1.0,30.0,"branding",1.0,7.718431614695894E-5,710.0,167.0,1.27,2.27
"2022-01-30 00:00:00",1.0,3.14,1205.0,67371.0,1481.0,0.0,2832.0,1039.0,1.4,"general","hats","beanie hat","video","s","white","tablet","video",56.94,13628.0,451.0,1.0,1.0,320.0,2022.0,1.0,30.0,"prospecting",56.94,7.33783387144115E-5,320.0,451.0,2.14,3.14
"2022-01-30 00:00:00",1.0,2.7,803.0,0.0,1.0,0.0,3735.0,803.0,2.7,"general","pants","workwear pants","video","l","black","desktop","video",41.94,6144.0,121.0,186.0,1.0,800.0,2022.0,1.0,30.0,"prospecting",41.94,1.6276041666666666E-4,800.0,121.0,1.7000000000000002,2.7
"2022-01-31 00:00:00",1.0,2.99,995.0,82608.0,1.0,0.0,3842.0,880.0,1.4,"general","outerwear","men's jacket","video","xl","white","desktop","video",1.0,127342.0,387.0,1.0,1.0,1062.0,2022.0,1.0,31.0,"prospecting",1.0,7.852868652918911E-6,1062.0,387.0,1.9900000000000002,2.99
"2022-01-31 00:00:00",1.0,2.92,1500.0,65867.0,1.0,0.0,3265.0,1222.0,1.9,"general","pants","workwear pants","video","xxl","green","tablet","video",532.77,18277.0,1.0,1.0,670.0,251.0,2022.0,1.0,31.0,"prospecting",0.7951791044776119,0.03665809487333808,0.3746268656716418,0.0014925373134328358,1.92,2.92
"2022-01-31 00:00:00",1.0,3.17,2291.0,95042.0,69.0,12.0,9560.0,2060.0,2.3,"general","hats","beanie hat","video","xxl","green","desktop","video",1.0,5286.0,143.0,1.0,1.0,52.0,2022.0,1.0,31.0,"prospecting",1.0,1.8917896329928113E-4,52.0,143.0,2.17,3.17
"2022-01-31 00:00:00",680.19,2008.9,1126.0,0.0,1.0,0.0,6263.0,925.0,2.0,"general","outerwear","hooded sweatshirt","video","xxl","red","desktop","video",1.0,18566.0,1.0,1.0,243.0,639.0,2022.0,1.0,31.0,"prospecting",0.00411522633744856,0.01308844123666918,2.6296296296296298,0.00411522633744856,1328.71,2.9534394801452533
"2022-01-31 00:00:00",1.0,1.6,2185.0,0.0,810.0,0.0,12218.0,1977.0,2.6,"general","outerwear","men's jacket","video","xl","red","tablet","video",432.62,1.0,1.0,1.0,1.0,1.0,2022.0,1.0,31.0,"prospecting",432.62,1.0,1.0,1.0,0.6000000000000001,1.6
"2022-01-31 00:00:00",1.0,1.51,1138.0,0.0,107.0,625.0,3736.0,1100.0,1.4,"general","hats","beanie hat","video","xxl","yellow","desktop","video",1050.22,1.0,642.0,451.0,1.0,444.0,2022.0,1.0,31.0,"prospecting",1050.22,1.0,444.0,642.0,0.51,1.51
"2022-01-31 00:00:00",1.0,1.72,1353.0,0.0,1.0,0.0,2885.0,1202.0,2.3,"general","footwear","women's boots","video","xxl","red","mobile","video",949.68,1.0,1.0,1.0,459.0,572.0,2022.0,1.0,31.0,"prospecting",2.069019607843137,459.0,1.2461873638344227,0.002178649237472767,0.72,1.72
